date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,ALLSKY_SFC_SW_DWN,WS2M
2023-08-19,31.2,38.01,25.42,0.07,57.97,22.82,3.95
2023-08-20,31.84,38.95,25.85,0.07,58.04,23.7,2.97
2023-08-21,31.22,36.72,27.11,1.02,63.64,24.46,2.35
2023-08-22,30.87,36.4,26.77,3.4,67.44,12.52,1.99
2023-08-23,30.17,34.48,26.62,1.97,70.58,22.93,1.77
2023-08-24,30.88,36.48,26.65,0.33,65.46,20.68,2.61
2023-08-25,30.74,35.53,26.73,0.06,64.78,22.5,2.48
2023-08-26,31.02,36.36,26.91,0.05,64.0,21.31,2.51
2023-08-27,31.12,36.18,26.9,1.6,66.09,17.1,2.22
2023-08-28,30.66,35.48,27.38,0.78,65.78,13.23,2.71
2023-08-29,28.28,31.28,25.74,10.56,76.76,22.66,1.83
2023-08-30,27.46,30.17,25.71,6.0,83.34,21.6,2.1
2023-08-31,27.92,30.69,25.29,15.21,81.08,21.8,1.78
2023-09-01,29.21,33.41,25.35,2.78,74.43,24.03,1.84
2023-09-02,29.8,34.83,26.02,2.45,71.16,23.51,2.95
2023-09-03,29.09,34.4,25.54,4.07,72.8,21.88,2.98
2023-09-04,29.18,34.44,24.96,0.24,67.11,17.92,3.56
2023-09-05,28.36,32.75,25.3,1.72,69.8,10.79,3.82
2023-09-06,28.88,34.31,24.32,3.76,66.03,20.54,3.46
2023-09-07,29.0,34.92,24.96,6.5,66.96,20.71,3.66
2023-09-08,29.65,36.41,24.0,1.32,62.22,22.61,4.02
2023-09-09,30.16,36.87,24.92,2.03,63.11,21.86,3.78
2023-09-10,29.58,35.36,25.35,0.29,64.15,19.53,3.42
2023-09-11,29.2,35.39,24.47,1.79,62.44,20.83,4.13
2023-09-12,28.68,33.7,24.25,2.97,67.74,20.93,3.46
2023-09-13,29.58,34.46,25.27,3.57,68.79,22.56,2.66
2023-09-14,30.3,37.21,24.92,2.13,61.97,17.83,3.43
2023-09-15,30.53,36.81,25.49,0.56,60.41,22.59,3.9
2023-09-16,29.63,35.03,25.37,3.71,68.69,21.07,3.07
2023-09-17,28.39,32.46,25.65,11.0,76.68,18.8,3.22
2023-09-18,28.69,34.1,25.02,7.11,77.27,21.47,3.07
2023-09-19,27.45,30.84,25.44,6.38,82.17,20.52,2.41
2023-09-20,27.68,30.66,25.56,0.8,76.92,23.15,2.13
2023-09-21,28.85,32.83,25.36,2.62,75.36,19.09,1.62
2023-09-22,29.03,33.73,24.99,1.88,73.68,22.65,2.64
2023-09-23,30.0,34.99,25.69,0.58,71.95,23.57,2.41
2023-09-24,28.87,32.77,25.67,1.59,73.09,20.24,2.81
2023-09-25,28.45,32.53,25.06,6.17,76.52,17.73,1.9
2023-09-26,28.12,31.52,25.52,3.99,80.11,14.37,1.52
2023-09-27,28.95,34.06,25.29,2.08,73.54,21.72,2.08
2023-09-28,29.05,35.77,23.64,4.15,68.33,18.24,3.14
2023-09-29,28.55,33.79,24.23,2.86,71.49,22.72,3.67
2023-09-30,29.23,35.82,24.38,3.07,68.22,19.91,3.54
2023-10-01,29.65,35.78,24.43,0.53,67.59,19.13,3.96
2023-10-02,30.05,36.38,24.67,0.32,67.76,21.62,3.85
2023-10-03,30.56,37.22,25.34,0.08,66.4,23.19,3.5
2023-10-04,30.73,37.3,25.37,0.27,65.48,20.82,3.07
2023-10-05,30.28,35.84,25.24,0.36,66.53,19.62,2.5
2023-10-06,30.38,36.7,25.54,0.35,64.01,10.78,2.43
2023-10-07,30.2,36.21,26.01,0.47,67.14,17.41,1.95
2023-10-08,29.82,34.8,26.45,0.73,72.67,19.24,2.35
2023-10-09,29.45,34.21,25.78,1.49,74.6,19.98,2.15
2023-10-10,29.84,34.85,25.76,2.85,72.63,20.48,2.28
2023-10-11,29.37,34.16,25.74,5.23,74.57,17.38,2.63
2023-10-12,29.5,34.81,25.44,3.52,72.79,17.72,2.2
2023-10-13,29.31,33.96,26.1,1.31,72.1,15.11,1.23
2023-10-14,28.57,32.6,25.63,4.26,74.88,14.1,0.86
2023-10-15,28.45,32.5,25.28,8.69,76.59,17.69,1.39
2023-10-16,28.15,31.92,25.31,20.83,81.73,13.15,1.33
2023-10-17,27.9,31.64,25.49,5.86,80.93,16.25,1.95
2023-10-18,27.88,32.59,24.81,1.32,76.99,17.18,2.23
2023-10-19,28.35,33.81,23.89,0.18,72.61,16.56,2.16
2023-10-20,28.3,34.37,23.78,0.21,69.73,19.92,1.95
2023-10-21,28.66,34.63,24.03,0.33,70.45,15.67,1.42
2023-10-22,28.71,33.66,25.54,1.44,73.53,17.0,2.58
2023-10-23,29.12,34.43,25.69,0.47,69.06,16.34,1.4
2023-10-24,28.89,34.21,24.89,0.48,69.32,18.18,1.56
2023-10-25,29.0,34.11,25.18,0.99,70.77,17.41,1.56
2023-10-26,29.09,34.84,25.22,0.07,67.7,18.8,1.88
2023-10-27,28.51,33.79,24.61,2.67,73.1,14.61,2.27
2023-10-28,28.65,34.0,24.58,2.45,73.22,17.46,1.92
2023-10-29,27.12,30.14,24.97,11.44,83.16,14.14,1.66
2023-10-30,26.74,30.52,24.4,8.85,81.53,9.39,1.78
2023-10-31,27.74,32.08,24.44,1.49,78.02,13.89,2.63
2023-11-01,26.81,28.63,25.39,17.17,90.53,14.07,2.43
2023-11-02,27.28,30.7,24.94,6.18,84.34,15.37,1.46
2023-11-03,27.12,30.26,25.3,18.08,86.46,11.38,1.4
2023-11-04,26.4,29.02,24.94,24.57,89.27,13.02,1.58
2023-11-05,26.52,29.84,23.95,5.98,84.43,17.42,1.14
2023-11-06,27.37,31.11,24.55,5.74,82.47,18.82,1.21
2023-11-07,26.52,29.22,24.69,11.43,88.31,9.99,1.44
2023-11-08,26.76,29.98,24.88,13.54,87.25,14.83,1.37
2023-11-09,26.58,29.7,24.39,13.14,86.07,17.38,1.49
2023-11-10,26.24,28.73,24.32,8.75,90.23,12.01,2.07
2023-11-11,26.19,28.67,24.34,2.71,87.81,16.9,2.8
2023-11-12,26.3,30.4,23.25,0.11,81.39,19.67,3.14
2023-11-13,26.39,30.07,23.46,10.82,87.23,11.41,3.02
2023-11-14,25.72,27.57,24.36,52.98,91.87,2.94,3.16
2023-11-15,26.1,29.32,24.0,7.01,91.39,6.41,2.84
2023-11-16,26.38,30.35,23.16,3.15,88.85,14.43,2.37
2023-11-17,26.92,30.32,24.57,2.41,87.58,15.56,2.33
2023-11-18,26.48,29.35,24.41,7.8,90.82,16.08,3.17
2023-11-19,26.6,29.41,24.85,2.15,89.84,17.03,2.49
2023-11-20,26.51,29.69,24.36,4.16,91.32,8.33,2.66
2023-11-21,26.36,29.14,24.27,3.79,89.87,15.92,1.66
2023-11-22,26.46,29.07,24.44,12.55,90.21,5.08,1.62
2023-11-23,26.56,30.49,24.02,2.67,85.81,17.21,1.19
2023-11-24,26.5,30.39,23.6,4.56,88.4,13.39,1.76
2023-11-25,26.55,29.13,24.64,12.25,90.4,15.3,2.67
2023-11-26,26.43,28.75,24.99,8.87,90.47,11.96,3.31
2023-11-27,26.9,30.55,24.6,3.18,87.18,18.61,2.49
2023-11-28,26.73,30.11,24.36,6.98,88.28,15.26,2.44
2023-11-29,26.2,29.12,24.32,9.82,89.12,8.75,2.35
2023-11-30,25.31,27.14,23.93,18.22,93.2,12.42,2.29
2023-12-01,25.52,27.72,23.66,7.75,93.37,13.58,2.74
2023-12-02,25.93,29.07,23.48,6.06,90.47,10.98,3.71
2023-12-03,25.7,27.71,23.68,3.51,92.94,6.75,3.31
2023-12-04,26.82,30.95,23.86,1.18,86.49,5.08,3.04
2023-12-05,27.27,31.09,24.82,1.12,86.21,15.01,1.94
2023-12-06,26.87,29.86,24.71,1.61,90.49,16.62,1.54
2023-12-07,27.21,31.03,24.3,0.84,87.73,14.37,1.56
2023-12-08,26.73,30.03,24.52,1.87,89.32,13.51,1.67
2023-12-09,26.28,29.4,24.47,2.17,89.62,13.53,2.43
2023-12-10,26.04,29.75,23.82,1.03,87.81,13.06,2.99
2023-12-11,25.57,29.43,22.82,0.28,88.1,11.24,3.1
2023-12-12,25.23,28.86,22.67,0.17,86.81,14.02,2.86
2023-12-13,24.36,28.45,21.54,0.0,84.93,15.3,3.15
2023-12-14,24.34,28.42,20.49,0.12,85.61,14.94,3.59
2023-12-15,24.94,27.96,22.61,8.88,91.14,7.98,3.52
2023-12-16,25.83,28.79,23.97,12.95,90.72,6.96,3.42
2023-12-17,25.77,28.39,24.38,13.85,89.08,10.4,4.04
2023-12-18,24.92,27.0,23.37,2.89,88.62,8.41,3.79
2023-12-19,24.72,27.9,22.81,0.74,86.87,11.21,3.76
2023-12-20,24.79,28.42,22.08,5.82,88.14,8.08,4.04
2023-12-21,24.75,27.66,22.81,3.98,90.62,11.39,3.5
2023-12-22,24.74,28.75,22.11,0.2,87.05,15.67,2.86
2023-12-23,23.97,28.31,20.72,0.02,84.68,18.4,2.87
2023-12-24,24.23,27.75,20.68,0.38,88.01,9.19,3.58
2023-12-25,25.98,29.83,23.72,1.01,87.19,14.13,3.74
2023-12-26,25.01,28.93,22.39,0.09,84.65,18.76,3.71
2023-12-27,24.8,28.57,21.74,0.61,85.59,18.74,4.05
2023-12-28,25.46,29.62,22.54,1.98,88.74,14.93,4.08
2023-12-29,25.76,29.49,23.63,0.86,87.2,13.63,3.99
2023-12-30,25.04,28.91,22.1,0.18,85.64,14.59,3.57
2023-12-31,24.47,28.73,20.89,0.04,82.56,17.96,2.89
2024-01-01,24.6,28.91,21.52,0.04,82.56,17.92,2.73
2024-01-02,24.43,28.75,21.09,0.02,83.03,12.96,2.6
2024-01-03,24.7,28.7,21.54,0.24,84.56,15.68,2.48
2024-01-04,25.28,29.37,22.18,0.25,85.04,10.27,2.28
2024-01-05,25.55,29.28,23.1,0.32,84.64,9.14,2.69
2024-01-06,25.41,29.29,22.72,10.08,87.18,9.92,3.11
2024-01-07,24.65,27.21,22.59,54.9,91.53,9.48,4.36
2024-01-08,25.49,28.44,23.94,11.68,90.48,6.49,3.64
2024-01-09,25.11,27.76,23.73,7.72,87.09,10.99,3.72
2024-01-10,24.97,27.91,23.19,0.19,84.67,15.36,3.29
2024-01-11,24.5,28.1,21.9,0.0,83.9,19.21,3.36
2024-01-12,24.9,28.74,22.49,0.01,83.61,17.62,3.11
2024-01-13,24.99,28.94,22.29,0.02,85.23,14.48,2.75
2024-01-14,24.34,28.61,21.45,0.0,85.49,16.8,2.56
2024-01-15,23.95,28.62,20.5,0.0,84.09,18.03,2.13
2024-01-16,23.1,28.22,19.22,0.0,79.46,19.6,1.88
2024-01-17,23.15,28.47,19.19,0.0,80.85,20.87,1.58
2024-01-18,24.19,29.18,19.05,0.52,84.96,18.36,1.93
2024-01-19,25.33,29.8,21.85,1.15,87.63,15.22,2.39
2024-01-20,25.49,29.27,23.12,0.53,85.67,14.09,2.69
2024-01-21,25.12,29.65,22.03,0.0,83.22,20.37,2.32
2024-01-22,24.82,29.89,21.6,0.01,83.3,20.67,2.17
2024-01-23,24.57,29.51,21.12,0.0,81.67,19.19,2.0
2024-01-24,24.99,30.19,21.36,0.0,78.47,19.5,1.58
2024-01-25,24.99,30.29,21.5,0.0,78.21,19.6,1.88
2024-01-26,24.76,29.82,21.02,0.01,79.82,20.65,2.67
2024-01-27,24.84,29.86,21.16,0.05,80.78,18.26,3.06
2024-01-28,25.29,30.11,21.95,0.03,78.29,18.6,3.36
2024-01-29,24.95,30.49,20.77,0.0,77.11,19.14,3.28
2024-01-30,25.12,30.5,20.96,0.03,79.77,20.95,3.01
2024-01-31,25.98,31.33,21.86,0.02,80.66,20.57,2.45
2024-02-01,26.63,31.83,22.7,0.05,80.99,17.39,1.88
2024-02-02,27.09,32.08,23.58,0.03,80.1,16.92,1.96
2024-02-03,26.84,32.44,23.11,0.01,77.91,20.43,2.46
2024-02-04,25.89,31.69,22.07,0.0,77.72,21.82,2.68
2024-02-05,25.44,31.51,21.13,0.01,76.93,21.85,2.73
2024-02-06,25.17,31.19,20.66,0.0,79.2,21.92,2.68
2024-02-07,25.24,31.97,20.13,0.01,78.46,23.27,2.4
2024-02-08,25.82,32.82,20.74,0.0,78.12,21.89,2.34
2024-02-09,26.13,32.48,21.62,0.0,78.1,21.65,2.57
2024-02-10,26.44,31.75,22.55,0.07,78.11,19.94,3.05
2024-02-11,26.33,31.73,22.32,0.09,72.08,21.25,3.36
2024-02-12,26.0,32.01,21.83,0.0,71.7,22.42,3.35
2024-02-13,26.96,32.77,22.54,0.05,74.98,20.24,3.6
2024-02-14,26.94,32.22,23.53,0.01,72.61,22.35,3.68
2024-02-15,26.67,32.23,22.64,0.03,71.26,21.46,3.44
2024-02-16,27.07,32.39,23.43,0.02,70.85,21.97,3.56
2024-02-17,26.62,33.36,21.95,0.0,71.34,23.47,3.29
2024-02-18,26.54,33.28,21.61,0.0,73.5,24.31,2.63
2024-02-19,27.34,33.64,22.8,0.0,70.97,22.6,2.59
2024-02-20,27.64,34.22,23.15,0.02,69.38,23.17,2.19
2024-02-21,28.16,35.23,23.15,0.0,67.13,22.56,1.67
2024-02-22,28.9,35.53,23.67,0.0,69.04,19.75,2.15
2024-02-23,29.39,35.88,24.27,0.11,70.43,20.66,2.38
2024-02-24,28.76,34.74,24.97,0.08,72.95,18.35,2.31
2024-02-25,27.95,34.18,24.0,0.02,69.37,21.35,2.78
2024-02-26,28.34,34.02,24.12,0.06,67.84,20.77,3.78
2024-02-27,28.47,33.78,25.04,0.02,68.34,21.24,4.05
2024-02-28,28.16,34.41,23.96,0.02,67.93,23.16,3.47
2024-02-29,27.79,34.78,22.2,0.0,69.25,24.42,2.87
2024-03-01,27.42,33.33,23.2,0.0,70.29,22.81,2.84
2024-03-02,27.88,35.45,21.86,0.0,65.21,20.55,2.2
2024-03-03,27.94,35.38,22.4,0.0,66.51,24.2,2.3
2024-03-04,27.5,35.33,21.64,0.0,66.85,23.89,2.18
2024-03-05,28.12,36.11,22.36,0.0,62.68,23.51,2.08
2024-03-06,28.42,36.11,23.1,0.15,61.98,20.84,1.77
2024-03-07,28.82,36.57,23.11,0.0,59.49,22.79,1.78
2024-03-08,29.44,36.95,24.02,0.0,60.62,23.83,2.03
2024-03-09,29.46,37.29,23.57,0.06,61.27,22.71,2.2
2024-03-10,29.45,36.85,24.45,0.0,62.29,23.23,2.11
2024-03-11,29.32,36.72,24.12,0.01,65.39,21.48,2.45
2024-03-12,29.4,36.93,24.01,0.0,62.18,23.28,2.19
2024-03-13,29.55,37.35,23.39,0.0,58.8,22.62,2.03
2024-03-14,29.75,38.04,23.43,0.0,53.98,22.92,2.01
2024-03-15,29.34,37.57,23.16,0.0,60.51,23.24,2.25
2024-03-16,29.5,37.15,24.06,0.01,64.73,23.04,2.69
2024-03-17,29.27,37.06,23.17,0.0,61.71,23.29,2.56
2024-03-18,29.19,37.33,22.51,0.0,59.52,24.59,2.14
2024-03-19,29.25,37.41,23.3,0.0,59.87,24.49,2.43
2024-03-20,29.07,36.94,22.66,0.0,63.86,25.17,2.65
2024-03-21,29.94,36.33,25.42,0.26,65.84,21.88,3.54
2024-03-22,30.1,36.63,25.48,0.09,64.52,22.53,3.21
2024-03-23,30.03,37.56,25.15,0.01,61.24,25.17,2.56
2024-03-24,29.57,37.3,23.99,0.0,62.43,21.14,2.54
2024-03-25,29.35,37.24,23.35,0.0,60.55,24.17,2.76
2024-03-26,29.01,37.39,22.63,0.0,57.92,26.09,2.55
2024-03-27,29.47,38.35,22.54,0.03,53.96,23.17,2.19
2024-03-28,30.81,39.19,25.32,0.28,56.24,25.47,2.24
2024-03-29,30.66,38.64,24.41,0.01,60.69,25.53,2.2
2024-03-30,30.42,38.46,24.28,0.0,60.75,26.65,2.36
2024-03-31,30.95,38.63,24.72,0.06,63.54,25.45,2.39
2024-04-01,31.71,39.23,26.46,0.03,61.36,24.9,2.3
2024-04-02,31.7,40.0,25.68,0.01,58.47,25.05,2.13
2024-04-03,31.56,39.18,25.94,0.33,62.86,24.25,2.44
2024-04-04,31.67,38.65,26.42,0.1,63.56,25.05,2.21
2024-04-05,31.86,40.25,25.19,0.01,58.78,26.3,2.0
2024-04-06,32.36,40.7,25.89,0.0,57.07,25.89,2.15
2024-04-07,32.2,39.96,26.02,0.0,57.93,26.16,2.23
2024-04-08,32.12,39.77,26.46,0.0,62.5,25.91,2.95
2024-04-09,31.41,38.61,25.67,0.0,60.78,24.01,2.91
2024-04-10,31.37,38.44,26.22,0.01,62.21,25.05,3.05
2024-04-11,31.8,38.87,26.4,0.12,61.48,25.32,3.05
2024-04-12,31.64,37.98,27.15,1.14,63.6,21.57,3.46
2024-04-13,31.42,37.49,27.15,0.54,62.92,21.97,2.8
2024-04-14,31.39,38.17,26.43,0.06,62.53,22.59,3.09
2024-04-15,31.47,38.53,26.21,0.06,64.48,24.34,3.15
2024-04-16,32.18,39.43,26.67,0.04,60.57,25.78,2.55
2024-04-17,32.96,40.47,26.49,0.0,59.01,24.2,2.76
2024-04-18,33.52,40.86,28.17,0.03,57.94,22.81,3.2
2024-04-19,33.15,40.03,28.24,0.03,60.17,24.63,3.01
2024-04-20,32.68,38.97,28.33,0.05,62.51,23.79,2.42
2024-04-21,32.01,36.93,28.38,0.09,66.61,25.02,2.27
2024-04-22,31.86,37.41,27.45,0.07,65.99,25.83,1.98
2024-04-23,32.15,38.87,27.27,0.01,60.71,27.14,2.27
2024-04-24,33.18,40.66,27.23,0.01,55.01,25.42,2.43
2024-04-25,32.96,39.69,27.89,0.01,54.06,24.9,2.23
2024-04-26,33.11,40.38,27.23,0.0,52.57,25.43,2.41
2024-04-27,32.51,39.81,27.2,0.0,56.02,26.82,2.49
2024-04-28,32.84,40.87,26.55,0.01,56.91,21.38,2.13
2024-04-29,33.1,41.14,26.8,0.02,57.61,24.85,2.04
2024-04-30,33.63,41.33,27.69,0.07,57.02,25.08,2.61
2024-05-01,34.83,42.46,29.21,0.06,54.8,25.5,3.39
2024-05-02,34.49,41.94,29.64,0.05,58.23,23.68,3.77
2024-05-03,33.18,39.38,29.09,0.12,62.39,19.43,3.38
2024-05-04,33.34,38.81,29.38,0.27,60.87,23.03,2.99
2024-05-05,34.02,41.31,29.18,0.12,58.72,23.95,3.65
2024-05-06,33.86,40.8,29.65,0.49,60.73,23.86,3.34
2024-05-07,32.64,36.91,29.58,1.08,65.24,24.01,2.3
2024-05-08,31.96,36.16,29.02,1.8,65.94,17.84,1.98
2024-05-09,31.46,35.88,28.49,0.6,67.74,22.13,2.43
2024-05-10,32.36,38.22,27.81,0.62,61.73,22.02,2.4
2024-05-11,31.9,36.59,28.43,2.65,63.56,21.41,2.22
2024-05-12,31.78,36.62,28.1,2.17,62.77,20.84,2.16
2024-05-13,30.52,33.46,27.99,2.27,68.01,19.97,1.74
2024-05-14,31.22,35.72,27.87,1.18,63.01,14.99,1.72
2024-05-15,31.49,37.11,27.68,2.99,64.09,18.87,2.37
2024-05-16,28.91,32.15,26.27,32.07,71.05,8.49,1.21
2024-05-17,29.46,35.1,25.42,5.1,68.3,14.57,1.6
2024-05-18,29.66,34.62,26.2,8.51,73.69,19.68,2.0
2024-05-19,28.73,31.5,27.05,8.31,79.71,15.04,2.02
2024-05-20,28.51,31.29,26.63,16.48,84.57,15.63,1.6
2024-05-21,28.62,31.76,26.75,19.51,82.53,11.97,2.88
2024-05-22,29.34,33.3,26.19,7.16,78.64,14.29,1.58
2024-05-23,29.59,33.75,26.94,2.97,79.92,16.58,2.39
2024-05-24,29.62,33.05,26.64,0.31,77.2,18.93,2.72
2024-05-25,29.53,32.89,26.77,1.26,74.56,14.45,3.07
2024-05-26,30.9,36.89,25.71,0.2,65.69,14.55,4.14
2024-05-27,31.61,37.5,26.96,0.2,63.8,19.41,4.43
2024-05-28,31.18,36.62,27.31,0.17,67.71,20.14,4.55
2024-05-29,31.39,36.97,26.2,0.07,64.76,23.26,3.76
2024-05-30,31.56,37.01,26.93,0.63,66.23,23.32,3.49
2024-05-31,31.3,35.96,27.49,1.63,68.75,23.6,3.41
2024-06-01,31.76,36.4,28.17,7.17,73.53,20.28,2.91
2024-06-02,29.8,33.5,27.44,5.32,74.7,20.38,1.96
2024-06-03,29.3,32.7,26.65,2.52,75.79,14.69,1.96
2024-06-04,29.78,33.36,27.1,3.18,77.39,21.9,2.62
2024-06-05,29.91,33.79,26.83,2.95,76.16,19.94,3.12
2024-06-06,29.02,32.12,26.94,21.27,81.33,15.68,3.52
2024-06-07,28.9,32.55,25.55,7.38,77.95,17.11,2.68
2024-06-08,29.24,33.61,25.85,3.86,77.44,20.65,3.92
2024-06-09,29.33,33.48,25.88,0.69,76.45,22.61,3.42
2024-06-10,30.22,36.09,25.42,1.4,67.77,23.97,4.16
2024-06-11,29.98,36.02,25.44,0.63,64.97,21.25,3.9
2024-06-12,28.87,33.37,25.43,0.4,67.31,15.23,3.67
2024-06-13,30.21,37.77,23.72,0.24,59.33,17.54,3.87
2024-06-14,30.62,37.7,24.02,0.17,60.36,18.58,2.77
2024-06-15,31.0,37.06,26.05,0.54,65.21,21.26,3.12
2024-06-16,31.07,37.0,26.37,1.35,64.9,23.76,3.17
2024-06-17,30.36,35.29,26.35,2.19,66.71,23.61,2.63
2024-06-18,30.23,35.64,25.55,8.34,67.82,20.21,3.13
2024-06-19,29.57,35.43,25.0,10.12,71.08,20.94,3.6
2024-06-20,29.09,34.29,24.71,0.5,68.66,18.01,3.86
2024-06-21,29.12,34.85,24.5,0.09,64.63,23.71,3.95
2024-06-22,29.21,34.13,25.3,2.91,67.92,20.93,3.74
2024-06-23,28.99,34.02,24.82,4.54,70.13,20.8,3.71
2024-06-24,28.54,32.89,24.72,0.29,69.56,20.85,4.44
2024-06-25,28.29,32.53,25.04,4.04,66.65,19.2,4.9
2024-06-26,29.14,33.87,24.35,1.81,67.11,13.91,4.28
2024-06-27,29.42,35.74,25.06,0.05,61.76,14.45,4.15
2024-06-28,29.49,35.05,24.29,0.01,62.89,22.61,3.17
2024-06-29,29.33,35.46,24.18,0.14,65.98,22.57,3.07
2024-06-30,29.5,33.9,26.03,1.33,71.84,18.15,2.27
2024-07-01,28.64,32.51,25.88,1.21,70.91,13.39,3.15
2024-07-02,30.45,37.3,25.16,0.59,62.74,21.43,2.74
2024-07-03,29.92,35.46,25.48,0.94,64.98,21.99,3.44
2024-07-04,30.63,37.11,25.15,0.57,62.49,15.63,3.54
2024-07-05,29.88,35.05,26.09,3.84,67.61,22.65,2.66
2024-07-06,28.7,34.01,24.5,0.58,65.12,13.12,4.0
2024-07-07,30.38,36.6,25.43,0.75,63.5,20.16,3.11
2024-07-08,29.04,32.87,25.57,0.5,67.6,13.33,3.88
2024-07-09,29.64,35.23,24.98,0.13,64.65,18.71,3.5
2024-07-10,27.62,30.3,25.57,3.1,74.86,22.07,2.9
2024-07-11,29.61,34.92,24.7,0.68,66.65,17.24,2.7
2024-07-12,29.7,34.3,25.83,10.1,68.09,22.08,2.95
2024-07-13,29.2,34.1,25.11,0.1,66.84,19.44,4.71
2024-07-14,30.38,38.23,24.78,0.25,59.79,13.65,4.55
2024-07-15,29.12,34.12,26.02,1.24,67.36,12.4,5.75
2024-07-16,29.16,35.1,25.59,1.3,65.99,9.29,5.95
2024-07-17,28.99,34.4,24.67,2.33,66.05,13.3,5.0
2024-07-18,29.33,34.32,25.59,0.5,63.98,13.81,6.36
2024-07-19,30.31,36.49,25.27,0.14,61.97,14.91,5.8
2024-07-20,30.69,36.91,25.8,0.08,62.03,18.2,5.45
2024-07-21,30.64,37.12,25.75,0.02,61.88,22.27,5.27
2024-07-22,30.63,37.15,25.53,0.01,59.98,14.0,5.2
2024-07-23,30.92,37.87,25.49,0.1,57.34,18.02,4.74
2024-07-24,30.32,36.31,25.56,0.27,59.74,21.65,4.57
2024-07-25,31.02,37.6,25.67,0.56,57.04,17.49,5.29
2024-07-26,30.27,35.22,26.26,0.02,60.49,17.93,5.6
2024-07-27,31.14,36.78,26.32,0.01,55.9,20.17,6.33
2024-07-28,31.21,37.66,26.06,0.0,55.04,17.84,5.51
2024-07-29,31.37,37.3,26.55,0.16,58.89,17.04,5.25
2024-07-30,30.02,33.71,27.23,0.01,62.82,18.82,4.36
2024-07-31,30.71,35.6,26.21,0.13,60.47,19.59,3.67
2024-08-01,31.04,35.71,26.58,0.75,62.68,20.85,3.83
2024-08-02,31.04,36.98,25.98,0.23,57.72,19.7,4.63
2024-08-03,30.49,35.37,26.71,1.1,59.76,20.9,2.76
2024-08-04,29.94,34.16,26.1,11.17,67.57,20.38,2.29
2024-08-05,29.39,34.25,25.76,11.07,70.4,16.69,1.9
2024-08-06,29.71,34.52,25.36,4.14,68.99,21.54,1.93
2024-08-07,27.6,30.27,25.55,16.3,81.42,20.07,1.59
2024-08-08,28.03,32.55,24.77,11.95,77.04,19.72,2.54
2024-08-09,28.78,33.23,24.65,11.85,76.23,24.17,1.87
2024-08-10,28.79,32.39,25.59,10.81,79.38,23.68,2.12
2024-08-11,29.21,32.32,26.09,4.99,78.7,21.84,1.14
2024-08-12,29.59,34.19,25.88,0.94,76.81,23.66,1.76
2024-08-13,29.83,33.51,26.67,1.3,74.89,22.97,1.27
2024-08-14,29.7,34.83,26.25,4.48,73.99,20.36,1.78
2024-08-15,29.75,33.85,26.27,0.47,74.24,18.71,1.8
2024-08-16,29.73,33.94,26.52,2.2,77.11,20.92,2.09
2024-08-17,29.82,33.74,26.45,2.36,77.24,22.33,2.03
2024-08-18,29.61,33.16,26.33,2.72,77.06,23.47,1.31
2024-08-19,29.69,33.97,26.35,3.91,76.2,18.09,2.87
2024-08-20,29.31,33.74,26.21,2.65,77.72,22.55,3.28
2024-08-21,28.81,32.7,26.04,2.95,72.37,17.6,5.0
2024-08-22,28.66,33.21,24.6,0.21,72.8,18.34,3.75
2024-08-23,29.84,35.65,25.39,0.26,67.69,22.79,3.46
2024-08-24,29.8,35.01,25.64,0.43,68.12,20.62,3.47
2024-08-25,29.52,34.9,25.07,0.26,67.82,22.98,3.56
2024-08-26,30.18,36.46,25.08,0.07,63.16,22.07,4.16
2024-08-27,30.06,35.43,25.17,0.94,65.88,20.57,3.08
2024-08-28,29.25,33.93,25.48,0.39,68.61,12.47,2.98
2024-08-29,29.11,33.94,25.14,2.28,69.37,14.41,3.49
2024-08-30,28.34,32.28,25.29,6.06,77.25,18.38,3.64
2024-08-31,28.97,33.69,25.4,1.39,70.76,20.68,3.77
2024-09-01,28.86,33.53,25.05,0.75,68.37,22.88,3.77
2024-09-02,29.67,35.7,24.55,0.21,64.15,21.78,3.51
2024-09-03,29.98,35.66,25.13,1.93,66.64,21.2,3.33
2024-09-04,29.2,33.58,25.61,3.25,72.2,13.97,2.83
2024-09-05,30.76,37.19,24.96,2.01,65.93,23.76,2.93
2024-09-06,29.93,34.15,25.97,1.19,68.55,15.73,3.0
2024-09-07,30.18,35.52,25.81,1.75,66.92,16.83,2.83
2024-09-08,29.45,34.09,25.55,1.69,69.62,19.35,3.63
2024-09-09,29.56,35.0,25.53,0.36,67.99,19.32,4.03
2024-09-10,30.55,36.78,25.39,0.18,65.11,23.78,4.35
2024-09-11,30.51,36.43,25.89,5.4,66.7,20.68,3.37
2024-09-12,30.14,35.95,25.18,0.26,64.95,23.3,3.05
2024-09-13,30.76,36.61,26.16,0.13,62.07,22.7,2.52
2024-09-14,30.56,36.42,25.8,0.45,62.2,20.53,2.81
2024-09-15,31.42,38.55,25.53,0.25,58.82,23.62,2.93
2024-09-16,31.59,38.1,25.79,0.02,56.45,24.79,2.75
2024-09-17,32.04,38.83,26.21,0.03,56.09,23.63,3.01
2024-09-18,31.45,38.02,26.86,0.06,57.04,24.36,2.71
2024-09-19,30.19,35.27,25.65,0.09,60.04,23.28,2.21
